MONTH,DAY,BILL_ID,BILL_AMT,QTY,VALUE,PRICE,GRP,SGRP,SSGRP,CMP,MBRD,BRD
M1,1,T885,138.0,1.0,92.0,92.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,LIBERTY OIL MILLS,SUNDAY,SUNDAY
M1,1,T885,138.0,3.0,15.0,5.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M1,1,T885,138.0,1.0,31.0,31.0,SPICES (03/04),BLENDED,PAANI PURI MASA-SNACK MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
M1,1,T889,10.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,2,T912,20.0,1.0,20.0,20.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M1,3,T938,175.0,1.0,175.0,175.0,LIQUID TOILET SOAPS  (8/93),HAND WASH,HAND WASH,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY MILD CARE
M1,3,T952,64.0,1.0,31.0,31.0,SPICES (03/04),PURE,CHILLY POWDER-PURE SPICES,RAMDEV FOODS PRODUCTS PVT LTD,RAMDEV,RAMDEV
M1,3,T952,64.0,1.0,33.0,33.0,VERMICELLI & NOODLE,VERMICILLI,VERMICILLI,HATHI CHHAP SEV,ELEPHANT,ELEPHANT
M1,3,T960,24.0,1.0,24.0,24.0,PACKAGED ATTA (1/95),SOOJI,SOOJI,PARAKH AGRO IND,SAMRAT,SAMRAT
M1,3,T967,5.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M1,5,T1038,34.0,1.0,34.0,34.0,SPICES (03/04),BLENDED,KITCHEN KING-BASIC MASALA,S NARENDRA KUMAR,EVEREST,EVEREST KITCHEN KN
M1,5,T1039,46.0,1.0,46.0,46.0,BUTTER MARGR  (4/94),BUTTER,SALTED,G C M M F,AMUL,AMUL
M1,5,T1040,86.0,1.0,86.0,86.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
M1,5,T1043,20.0,1.0,20.0,20.0,CHOCOLATE,COUNT,COUNT,MONDELEZ INTERNATIONAL,CADBURY,CADBURY FUSE
M1,5,T1048,180.0,1.0,147.0,147.0,SPICES (03/04),PURE,ASOFOETIDA/HING-PURE MASALA,LALJI GODU,L G,L G
M1,5,T1048,180.0,1.0,33.0,33.0,SPICES (03/04),BLENDED,CHAT MASALA-SNACK MASALA,K C J & CO,EVEREST,EVEREST
M1,5,T1057,24.0,2.0,24.0,12.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
M1,5,T1067,5.0,1.0,5.0,5.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M1,7,T1133,80.0,2.0,80.0,40.0,PACKAGED ATTA (1/95),MAIDA,MAIDA,PARAKH AGRO IND,SAMRAT,SAMRAT
M1,7,T1138,110.0,1.0,110.0,110.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,GUJ TEA PROCESSORS,WAGH BAKRI,WAGH BAKRI PATTI LEAF
M1,7,T1149,84.0,2.0,84.0,42.0,READY TO EAT,DESSERT MIXES,WESTERN,HARNIK GENERAL FOODS PVT LTD,HARNIK,HARNIK
M1,7,T1157,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M1,7,T1159,12.0,1.0,12.0,12.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
M1,7,T1167,80.0,1.0,80.0,80.0,KETCHUPS/SAUCES,KETCHUPS/SAUCES,KETCHUPS/SAUCES,ADINATH AGRO,SURABHI,SURABHI
M1,7,T1176,30.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M1,7,T1176,30.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,7,T1180,10.0,2.0,10.0,5.0,CHOCOLATE,COATED WAFER BISC,COATED WAFER BISC,NESTLE INDIA,MUNCH,MUNCH
M1,7,T1181,80.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO CHOCOLATE
M1,7,T1181,80.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M1,7,T1181,80.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY BUTTER
M1,7,T1181,80.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE KRACK JACK,PARLE KRACK JACK
M1,7,T1181,80.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M1,8,T1198,40.0,1.0,40.0,40.0,READY TO EAT,READY TO COOK CURRY PASTES/POW,READY TO COOK CURRY PASTES/POW,PRAVIN MASALEWALE,SUHANA,SUHANA
M1,8,T1206,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,8,T1208,92.0,1.0,92.0,92.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,LIBERTY OIL MILLS,SUNDAY,SUNDAY
M1,8,T1230,10.0,1.0,10.0,10.0,AGARBATTI & DHOOPBATTI,AGARBATTI,AGARBATTI,N RANGA RAO & SONS,CYCLE,CYCLE 3 IN 1
M1,9,T1265,19.0,1.0,19.0,19.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
M1,9,T1266,134.0,1.0,134.0,134.0,SQSH CRDLS & SFT DRNK-CONVERTD,CRUSHES,CRUSHES,MAPRO,MAPRO,MAPRO
M1,9,T1268,42.0,1.0,42.0,42.0,BREAKFAST CEREALS,HOT CEREALS,OATS,PEPSICO INDIA,QUAKER,QUAKER OATS
M1,9,T1281,160.0,1.0,160.0,160.0,PACKAGED ATTA (1/95),ATTA,ATTA,PARAKH AGRO IND,SAMRAT,SAMRAT
M1,9,T1285,34.0,1.0,34.0,34.0,SPICES (03/04),BLENDED,CHAT MASALA-SNACK MASALA,JHAVERI INDUSTRIES,BADSHAH,BADSHAH
M1,9,T1294,160.0,1.0,24.0,24.0,PACKAGED ATTA (1/95),SOOJI,SOOJI,PARAKH AGRO IND,SAMRAT,SAMRAT
M1,9,T1294,160.0,1.0,36.0,36.0,NON-REFINED OILS   (9/93),MUSTARD/RAPE SEED,MUSTARD/RAPE SEED,RECON,TEZ,TEZ M OIL
M1,9,T1294,160.0,1.0,5.0,5.0,CHOCOLATE,COATED WAFER BISC,COATED WAFER BISC,NESTLE INDIA,MUNCH,MUNCH
M1,9,T1294,160.0,1.0,95.0,95.0,MILK POWDERS,DAIRY WHITNERS,DAIRY WHITNERS,NESTLE INDIA,EVERYDAY,EVERYDAY DAIRY WHITNER
M1,10,T1302,92.0,1.0,92.0,92.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,LIBERTY OIL MILLS,SUNDAY,SUNDAY
M1,10,T1310,60.0,1.0,60.0,60.0,PRE-POST WASH PRODUCTS,LIQUID BLEACHES,LIQUID BLEACHES,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M1,10,T1319,24.0,1.0,24.0,24.0,PACKAGED ATTA (1/95),SOOJI,SOOJI,PARAKH AGRO IND,SAMRAT,SAMRAT
M1,10,T1321,46.0,1.0,46.0,46.0,BUTTER MARGR  (4/94),BUTTER,SALTED,G C M M F,AMUL,AMUL
M1,10,T1323,40.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M1,10,T1323,40.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M1,10,T1323,40.0,2.0,20.0,10.0,MILK POWDERS,DAIRY WHITNERS,DAIRY WHITNERS,NESTLE INDIA,EVERYDAY,EVERYDAY DAIRY WHITNER
M1,10,T1332,20.0,1.0,20.0,20.0,CHOCOLATE,SUGAR PANNED,SUGAR PANNED,MONDELEZ INTERNATIONAL,GEMS,GEMS BFF
M1,11,T1349,28.0,1.0,28.0,28.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,12,T1406,10.0,1.0,10.0,10.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
M1,12,T1408,134.0,1.0,134.0,134.0,SQSH CRDLS & SFT DRNK-CONVERTD,CRUSHES,CRUSHES,MAPRO,MAPRO,MAPRO
M1,13,T1411,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M1,13,T1422,130.0,1.0,130.0,130.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HINDUSTAN UNILEVER LIMITED,RED LABEL,BROOKE BOND RED LABEL NAT CARE
M1,13,T1437,15.0,3.0,15.0,5.0,SQSH CRDLS & SFT DRNK-CONVERTD,CONCTN POWDERS,CONCTN POWDERS,MONDELEZ INTERNATIONAL,TANG,TANG
M1,14,T1458,100.0,1.0,100.0,100.0,CONFECTIONERY - TOFFEE/HBC,TOFFEES,TOFFEES,H.P.NUTRITIONS,DRYFRUITS,DRYFRUITS
M1,14,T1460,84.0,2.0,84.0,42.0,READY TO EAT,DESSERT MIXES,WESTERN,HARNIK GENERAL FOODS PVT LTD,HARNIK,HARNIK
M1,14,T1470,20.0,1.0,10.0,10.0,SALTY SNACKS (2/97),BANANA CHIPS/LACHA/OTHERS,BANANA CHIPS/LACHA/OTHERS,CAVINKARE,GARDEN,GARDEN
M1,14,T1470,20.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,14,T1470,20.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M1,15,T1475,10.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M1,15,T1486,68.0,1.0,68.0,68.0,BUTTER MARGR  (4/94),MARGARINE,MARGARINE,G C M M F,DELICIOUS,DELICIOUS
M1,15,T1492,40.0,2.0,20.0,10.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
M1,15,T1492,40.0,1.0,20.0,20.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NUTRICHOICE,NUTRICHOICE DIGESTIVE
M1,15,T1503,120.0,1.0,85.0,85.0,READY TO EAT,READY TO COOK SNACKS MIXES,READY TO COOK SNACKS MIXES,TALOD GRUH UDYOG,TALOD,TALOD
M1,15,T1503,120.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M1,15,T1503,120.0,1.0,30.0,30.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO VANILLA
M1,15,T1505,46.0,1.0,46.0,46.0,BUTTER MARGR  (4/94),BUTTER,SALTED,G C M M F,AMUL,AMUL
M1,16,T1521,187.0,1.0,102.0,102.0,CHEESE        (4/94),PROCESSED CHEESE,PROCESSED CHEESE,G C M M F,AMUL,AMUL
M1,16,T1521,187.0,1.0,85.0,85.0,KETCHUPS/SAUCES,KETCHUPS/SAUCES,KETCHUPS/SAUCES,DR OETKER INDIA PVT LTD,FUN FOODS,FUN FOODS
M1,16,T1528,30.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,16,T1528,30.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,GOLDEN OREO
M1,16,T1545,113.0,1.0,89.0,89.0,CLEANERS - FLOOR,LIQUIDS,LIQUIDS,HINDUSTAN UNILEVER LIMITED,DOMEX,DOMEX DISINFECTANT
M1,16,T1545,113.0,1.0,24.0,24.0,PACKAGED ATTA (1/95),SOOJI,SOOJI,PARAKH AGRO IND,SAMRAT,SAMRAT
M1,16,T1550,51.0,1.0,5.0,5.0,CHOCOLATE,COUNT,COUNT,KAYEMPEE FOODS PVT LTD,MR. WAFER,MR. WAFER
M1,16,T1550,51.0,1.0,46.0,46.0,BUTTER MARGR  (4/94),BUTTER,SALTED,G C M M F,AMUL,AMUL
M1,17,T1559,22.0,1.0,22.0,22.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY BUTTER
M1,17,T1560,5.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE KRACK JACK,PARLE KRACK JACK
M1,17,T1574,5.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY BUTTER
M1,17,T1575,74.0,1.0,35.0,35.0,SPICES (03/04),BLENDED,PAV BHAJI MASAL-SNACK MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
M1,17,T1575,74.0,1.0,20.0,20.0,PACKAGED ATTA (1/95),MAIDA,MAIDA,PARAKH AGRO IND,SAMRAT,SAMRAT
M1,17,T1575,74.0,1.0,19.0,19.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
M1,18,T1600,112.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HIDE & SEEK,HIDE & SEEK CHOCOLATE CHIP
M1,18,T1600,112.0,1.0,10.0,10.0,MILK POWDERS,DAIRY WHITNERS,DAIRY WHITNERS,NESTLE INDIA,EVERYDAY,EVERYDAY DAIRY WHITNER
M1,18,T1600,112.0,1.0,10.0,10.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
M1,18,T1600,112.0,1.0,42.0,42.0,BREAKFAST CEREALS,HOT CEREALS,OATS,PEPSICO INDIA,QUAKER,QUAKER OATS
M1,18,T1600,112.0,1.0,40.0,40.0,SALTY SNACKS (2/97),DAL,DAL,CAVINKARE,GARDEN,GARDEN
M1,18,T1620,265.0,1.0,36.0,36.0,SPICES (03/04),PURE,AMCHOOR POWDER-PURE MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
M1,18,T1620,265.0,3.0,195.0,65.0,SPICES (03/04),BLENDED,PICKLE POWDER-OTHER MASALA,KPRA FOODS PVT LTD,KPRA,KPRA
M1,18,T1620,265.0,1.0,34.0,34.0,SPICES (03/04),BLENDED,CHAT MASALA-SNACK MASALA,JHAVERI INDUSTRIES,BADSHAH,BADSHAH
M1,19,T1642,25.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,19,T1642,25.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M1,19,T1642,25.0,1.0,10.0,10.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,GODAWARI BIOREFINERIES,JIVANA,JIVANA
M1,19,T1652,10.0,1.0,10.0,10.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,GODAWARI BIOREFINERIES,JIVANA,JIVANA
M1,19,T1655,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,19,T1661,20.0,4.0,20.0,5.0,SQSH CRDLS & SFT DRNK-CONVERTD,CONCTN POWDERS,CONCTN POWDERS,MONDELEZ INTERNATIONAL,TANG,TANG
M1,19,T1662,30.0,2.0,30.0,15.0,BATTERIES,NON-ALKALINE,AA-SIZE,EVEREADY INDS,EVEREADY,EVEREADY 1015
M1,19,T1664,60.0,1.0,60.0,60.0,SPICES (03/04),PURE,ASOFOETIDA/HING-PURE MASALA,V N THAKKAR,VANDEVI,VANDEVI
M1,19,T1669,10.0,1.0,10.0,10.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,GODAWARI BIOREFINERIES,JIVANA,JIVANA
M1,19,T1680,220.0,1.0,220.0,220.0,BUTTER MARGR  (4/94),BUTTER,SALTED,G C M M F,AMUL,AMUL
M1,19,T1681,10.0,1.0,10.0,10.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M1,20,T1689,57.0,1.0,28.0,28.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,20,T1689,57.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,SAJ INDS,BISK FARM,BISK FARM TOP
M1,20,T1689,57.0,1.0,19.0,19.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
M1,20,T1693,5.0,1.0,5.0,5.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M1,20,T1695,110.0,1.0,110.0,110.0,CHEESE        (4/94),PROCESSED CHEESE,PROCESSED CHEESE,G C M M F,AMUL,AMUL
M1,20,T1699,100.0,1.0,100.0,100.0,READY TO EAT,DESSERT MIXES,TRADITIONAL,PARAG MILK FOODS PVT. LTD.,GOWARDHAN,GOWARDHAN
M1,20,T1702,20.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,20,T1716,10.0,1.0,10.0,10.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX ROSE BLOOM
M1,21,T1725,5.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,BRITANNIA INDS,TIGER,TIGER GLUCOSE
M1,21,T1740,83.0,1.0,10.0,10.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL EASY WASH
M1,21,T1740,83.0,1.0,53.0,53.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE JASMINE ROSE
M1,21,T1740,83.0,1.0,20.0,20.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,VITA MARIE GOLD
M1,21,T1744,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,22,T1763,104.0,2.0,104.0,52.0,SALTY SNACKS (2/97),BANANA CHIPS/LACHA/OTHERS,BANANA CHIPS/LACHA/OTHERS,NATIONAL PRODUCT,NATIONAL,NATIONAL
M1,22,T1771,96.0,1.0,2.0,2.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,ARIEL,ARIEL COMPLETE
M1,22,T1771,96.0,1.0,10.0,10.0,CHOCOLATE,COUNT,COUNT,MONDELEZ INTERNATIONAL,5 STAR,5 STAR
M1,22,T1771,96.0,2.0,84.0,42.0,READY TO EAT,DESSERT MIXES,WESTERN,HARNIK GENERAL FOODS PVT LTD,HARNIK,HARNIK
M1,22,T1772,10.0,1.0,10.0,10.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,GODAWARI BIOREFINERIES,JIVANA,JIVANA
M1,22,T1776,19.0,1.0,19.0,19.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
M1,22,T1779,20.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,22,T1779,20.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,50-50,50-50 REGULAR
M1,22,T1798,319.0,1.0,220.0,220.0,BUTTER MARGR  (4/94),BUTTER,SALTED,G C M M F,AMUL,AMUL
M1,22,T1798,319.0,1.0,99.0,99.0,KETCHUPS/SAUCES,KETCHUPS/SAUCES,KETCHUPS/SAUCES,HINDUSTAN UNILEVER LIMITED,KISSAN,KISSAN FRESH KETCHUP
M1,24,T1863,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M1,24,T1869,58.0,1.0,20.0,20.0,CHOCOLATE,COUNT,COUNT,MONDELEZ INTERNATIONAL,CADBURY,CADBURY FUSE
M1,24,T1869,58.0,2.0,38.0,19.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
M1,24,T1879,0.0,1.0,0.0,0.0,CHEESE        (4/94),PROCESSED CHEESE,PROCESSED CHEESE,BRITANNIA DAIRY PVT LTD,BRITANNIA,BRITANNIA
M1,25,T1886,15.0,3.0,15.0,5.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
M1,25,T1894,10.0,1.0,10.0,10.0,SALTY SNACKS (2/97),EXTRUDED SNACKS,EXTRUDED SNACKS,VENKATARAMAN FOOD PROD,PEPPY,PEPPY
M1,25,T1908,45.0,1.0,45.0,45.0,SPICES (03/04),BLENDED,KESAR MILK MASA-OTHER MASALA,S NARENDRA KUMAR,EVEREST,EVEREST KESAR MILK
M1,25,T1909,40.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,OTHER BISCUITS,OTHER BISCUITS,SAJ INDS,BISK FARM,BISK FARM
M1,25,T1909,40.0,1.0,30.0,30.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HIDE & SEEK,HIDE & SEEK CHOCOLATE CHIP
M1,26,T1930,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,26,T1972,41.0,1.0,41.0,41.0,SPICES (03/04),BLENDED,PAV BHAJI MASAL-SNACK MASALA,JHAVERI INDUSTRIES,BADSHAH,BADSHAH
M1,26,T1978,84.0,1.0,25.0,25.0,CLEANERS - UTENSIL,TRADITIONAL,POWDERS,DABUR,ODOPIC,ODOPIC SUPER SHAKTI
M1,26,T1978,84.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G GOLD,PARLE-G GOLD
M1,26,T1978,84.0,1.0,25.0,25.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NICE TIME,NICE TIME
M1,26,T1978,84.0,3.0,24.0,8.0,ANTACIDS,POWDERS,POWDERS,GLAXO SMITHKLINE,ENO,ENO FRUIT SALT
M1,27,T2010,8.0,1.0,8.0,8.0,ANTACIDS,POWDERS,POWDERS,GLAXO SMITHKLINE,ENO,ENO FRUIT SALT
M1,27,T2028,60.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HAPPY HAPPY,HAPPY HAPPY
M1,27,T2028,60.0,1.0,10.0,10.0,CHOCOLATE,COUNT,COUNT,MONDELEZ INTERNATIONAL,5 STAR,5 STAR
M1,27,T2028,60.0,1.0,40.0,40.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,CRACKLE
M1,29,T2082,50.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,50-50,50-50 MSK CK
M1,29,T2082,50.0,3.0,30.0,10.0,READY TO EAT,POPCORN,POPCORN INSTANT,AGRO TECH FOODS,ACT II,ACT II INSTANT POPCORN
M1,29,T2082,50.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TREAT,TREAT FRUIT CREAM
M1,29,T2091,397.0,1.0,220.0,220.0,BUTTER MARGR  (4/94),BUTTER,SALTED,G C M M F,AMUL,AMUL
M1,29,T2091,397.0,1.0,92.0,92.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,LIBERTY OIL MILLS,SUNDAY,SUNDAY
M1,29,T2091,397.0,1.0,85.0,85.0,COFFEE,INSTANT COFFEE,INSTANT COFFEE,HINDUSTAN UNILEVER LIMITED,BRU,BRU INSTANT
M1,29,T2102,35.0,1.0,35.0,35.0,SALTY SNACKS (2/97),EXTRUDED SNACKS,EXTRUDED SNACKS,GREEN DOT HEALTH FOOD LTD,CORNITOS,CORNITOS
M1,30,T2109,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,30,T2115,257.0,1.0,180.0,180.0,BREAKFAST CEREALS,READY TO EAT CEREALS,ALL FAMILY,KELLOGG'S INDIA,KELLOGG'S CORNFLAKES,KELLOGG'S CORNFLAKE CORN
M1,30,T2115,257.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M1,30,T2115,257.0,1.0,2.0,2.0,SPICES (03/04),BLENDED,JALJEERA,JALANI ENTERPRISE,JALANI,JALANI
M1,30,T2115,257.0,2.0,10.0,5.0,SALTY SNACKS (2/97),EXTRUDED SNACKS,EXTRUDED SNACKS,BALAJI WAFERS P L,BALAJI,BALAJI
M1,30,T2115,257.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M1,30,T2115,257.0,1.0,40.0,40.0,READY TO EAT,READY TO COOK CURRY PASTES/POW,READY TO COOK CURRY PASTES/POW,PRAVIN MASALEWALE,SUHANA,SUHANA
M1,30,T2115,257.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
